C,SR_NMUT_CSP,0,0.12319862175536701,-1.0542754613274132 -1.101570669379356  2.370323014938837 -0.6755362752298799 -3.313509811428684 -0.7676946065069394  2.18285340758492  2.1551288437638485  0.36240170003323513 -4.438754122951981  3.8213587466245826  2.456910156379233  4.370583291804183 -1.8373003962515435 -3.87029289329538 -0.536890445945275  3.119319634031646 -3.982286348610745  2.3875383553161624  0.46120538946068823  4.3533486896071425  0.39840091094377605 -0.5455632805305477  1.6897181319499808  4.19203530428943 
C,SR_NMUT_CSP,1,0.16423740961423938, 4.541577831884666  1.132031040740241  3.404481088938958  3.72373768953989 -2.355335313191176 -1.9392788882596967  3.5181633502202434  3.884407275934482  3.4477929011200796 -0.8032984750973915 -0.5975974720906185 -3.2423640959578783 -3.4467301346774164  1.717723695760914 -4.151397467844004 -4.108489204489995  4.410399427451809  1.3252601533628328  0.311031777916134  0.15855991682566284  2.016458487524676  3.91493078809712  4.542530631280323  2.3606536163972205 -0.6720895502059063 
C,SR_NMUT_CSP,2,0.20576202827024379,-2.0473720557860107  1.4469292502883881  3.7885133040495678 -1.5311713343167597 -2.5515474914011307 -1.015375216817882  3.264514182685069 -1.5986346176561819  4.243898339434726  1.62009463836276 -2.6630696489410397 -4.090122457584464 -4.767710748227882 -3.538977539018892  4.733201492942646 -4.112084789235272 -2.7829768831131108 -0.10988070264527838  1.8694288705306628 -1.7912831655508157 -4.107224086353352 -4.228875085403706 -4.572379263611874  0.6183464491469568 -4.398044115072507 
C,SR_NMUT_CSP,3,0.10950148953593605, 0.34063345126205125  0.31219411845244593 -3.4767642082938535  3.984897886275376  2.781931010993665 -2.546359793930825 -0.6608208083444609 -0.5092435754070745  0.5311605427270694 -0.969439755509943 -0.3608989876321882 -0.7243810799426598  3.6228540249160233  3.933068501584799  4.110381646934904 -4.017839761564746 -4.705910030716231  2.500534685246101  1.1915282657564417  4.139037680321531 -3.2342627902589847  0.816541710661955  0.9524505269334345  2.3455692660332295 -2.8730008362711024 
C,SR_NMUT_CSP,4,0.16022738486255741, 4.210292787875154 -1.6028855620777094 -1.4430650031362537 -3.2548333443652506 -1.8509644805427392 -0.5604103951245065 -1.5373644054543742  3.479847821936742 -1.5662746850661957 -0.10205194881330648  0.09986263047559785 -0.20873402866576463  4.787353355050903  4.059190411831429 -3.685827047350994  2.831063981772629  2.426881041493724 -4.308054514773211  1.0319469213833434 -2.6194740785169723 -1.3254747534984368  1.4002938859565717 -1.3772422676830107 -2.1022960688467696 -1.8544793783408275 
C,SR_NMUT_CSP,5,0.13241662849159663, 3.2328305990248456 -3.5807669460046876 -3.547016983823692  0.6324112025676598 -1.8509395768716752 -1.1068715477461941 -2.028074874079869  1.7151461499651588  4.118657333983899  2.3107919302172952  0.5237365371823799  2.1161122417890157 -1.5729351813770975  2.12823286396309  4.5032221807018775 -4.347883844779606  3.096688350697825  4.005712058779542 -0.17836666476697882  0.22060355801460219 -3.929962531480399  2.634255921287335  2.8491425949763594  1.282850918283791  1.8594720672749112 
C,SR_NMUT_CSP,6,0.1759097104824029,-2.6124463258564177 -0.15759707433214487  1.7702009323620604  0.9697297361727975 -3.6567217292013776  4.10659015385453  4.446418271558318 -4.645041683482701  0.7619991690190151  0.651578773601801  1.1775219536830148  3.7606691540914223  4.384753000380453 -1.8518831169750847  4.441549525105892  1.5849732144703763  4.332197346016457 -3.5299126346286283  0.699058722574871  0.47588055876413904  2.334545216694571  1.1330520591414484 -4.057950263863556 -2.50442699782767 -2.2551137617124155 
C,SR_NMUT_CSP,7,0.2296872077959675, 2.354955540361786  2.0440981388584323  0.9628946986026188 -1.814152740021202  0.5397250758122372 -3.7892833638215286  1.244754189851812 -4.286131141380993 -1.21904282996121  0.700963430467862  3.2184138001818425  2.0597456597586863 -1.4365605113810496  2.253663380804536 -1.8594451879264784 -4.7524989413011856  0.24501793560677498  1.1981808777544134  1.9215523886073926 -2.2502524441296403 -1.345497987666875  2.008441350007171 -2.5161722960726864 -0.32349682744171915  2.8170285083166258 
C,SR_NMUT_CSP,8,0.1467773501634736, 2.551640631676367  1.3937287803122587  1.9733826500934937 -4.543734228485405  4.77320655414305 -0.35191719174752656 -2.0177038280604487  4.880032979724811 -1.8224632216321712 -4.144387692915079  1.2724118045105417 -0.0058717568807313825 -2.51753543461073 -4.345482073387316  1.8775555089216067  4.75386422335637 -3.881600623459034 -0.11644610685637424  0.7419116268745647  1.7785636147657402  0.05358359562298887  1.953405057028661  0.9292555958048263  2.6975695748501147  1.1370375826466517 
C,SR_NMUT_CSP,9,0.06690630431553278,-1.0779772273203534 -3.6870628413209907  1.0851169115817716 -2.472533742172829  2.234375639307904  3.2120609168403313  1.93434909931816 -3.5840155236713658 -2.411849738667998 -0.8433910961970037  0.04654941390966805 -2.4613908322756304 -2.6936510200018637 -2.6910799990650336  3.1076551030974002 -0.17455841319400367  4.170624796722455 -4.932028187488823  0.3098942972664709  0.3667540672623337 -0.20465307666366783 -0.08364673109867216  1.8765141388699202  2.630400391406754  1.15403833567149 
C,SR_NMUT_CSP,10,0.18967815812321065,-1.8885715114569361 -2.163603447998347 -2.205265755314602  0.7446646687669469 -0.795232077228933 -3.4455638907070316  1.321919535968017 -2.290066067969292 -3.1740240756190796 -4.327471105752046  1.5034371989706905  0.599163923262763  4.4645360682898385  1.4326550179004718  4.172266583071822 -4.670316436414366  2.672291357703529  3.961796267416611 -4.537092888184789  1.2359682610688685  4.331815941144534 -1.1103831963761266 -1.320416706497669 -2.1221145411243256  1.4482707246139999 
