B,SR_UMUT_CDP,0,4.7348549618122264E-6, 4.86915603468697  4.8702016684087805  2.3360163168422297  3.1310736575420712 -1.9096039251486872 -3.8813467796377887 -2.258452785469437  2.6977983572304796 -0.17929961096411162 -1.4346907930287092 -1.9181738462669462 -0.25478616872592497  0.49167929255338283  2.2970320368599006 -0.20802513152595825  3.7588484105080653 -0.5768373730356045 -2.156546701540737  0.436085447726029 
B,SR_UMUT_CDP,1,4.744363845265884E-6, 1.7400999900017151  0.6491769994793781  2.771948013889002  3.0706106891058376 -3.5934741538104675  1.513495519206998  0.5823712378023469  0.9129446220501212  1.0652811539550733  0.7974760958979523  0.8498189720423106 -0.85324521305259 -2.903274156326421 -2.200377385123211  0.3857366431411302  4.6261343037946006 -3.052074751952728  0.07349353669200731  1.8998656164450898 
B,SR_UMUT_CDP,2,4.082148183496401E-6, 4.971283599693688 -3.786738621827246 -4.786198908780058 -2.758517731286018 -2.3041118378540846  3.3453457879051456 -4.415734952409043  4.328608670696635 -1.9824358893063443  0.22613563162490546 -2.0570523996237613  1.9566822952233522  2.3199862631365944 -2.19737799223773 -4.7574920492180075 -3.5213763065678294 -0.028750198434258856 -3.54098393140157  4.092477561932196 
B,SR_UMUT_CDP,3,1.203418204404842E-5, 4.911893885701099  0.25937922837555405  3.0215363814617415  0.0894234642448879 -3.968021569095578  0.34021940702235653 -3.6198701695043956 -3.7990980950205824 -0.24069057708100505 -3.364782238904528 -1.5164373892427783 -0.005837421615644267  1.3634797505953413 -2.006179166990237  3.410717526598818 -2.331165610419265 -2.8175011762610547 -4.708062360002431 -4.747342540720549 
B,SR_UMUT_CDP,4,2.6999273924489892E-5, 4.767600975716444 -3.4142624577515903  1.3820658930052634 -4.814783073700849  0.5454496336537247  0.7131724897618197 -2.155480481028702 -0.8413370588163946 -0.6501684781329056  1.2523315770136731  2.0614392534775563 -3.1100951559497334  2.833295517458293 -3.0774350128509664  2.753156874833725 -0.6204973826251319  4.041171256392506 -3.506872570707488 -4.643017428865775 
B,SR_UMUT_CDP,5,4.4189429796937074E-5, 4.299859621679174 -1.8407418983005508 -4.488585198427835 -4.921730879831776  4.556362717755514 -3.9599738711865062  3.1502194583348633  0.8066367483207735  2.9783741778776482 -2.4148982831706265 -0.4236075700718045  0.14113623026720745  1.7888873103326457 -1.137201960841824 -0.7730820385519372 -2.4829017042819346 -1.0543133157352758 -3.300877157006931 -2.654110791521447 
B,SR_UMUT_CDP,6,6.833934604690571E-6, 2.2668574184259764 -2.9693067787458904 -4.687639493512331 -2.191563531904234 -4.762951001048194 -3.691842560593226 -0.2247705987921842  0.19874146309507346  3.7898357760832457 -2.8246349116737015 -1.41380901277397 -1.2665391944440438  2.4530423463595996 -1.5387063257123734 -1.2101810593493632 -2.7511453591723734 -4.481693835796619  4.314521979763164 -0.9771908075834448 
B,SR_UMUT_CDP,7,9.841076967488597E-6, 4.960214246457353  2.918746376482164  2.6550125147873906 -1.745884910580827 -2.0841278279066735 -4.637373720044764 -1.9640706078572432 -0.7241636932752629  3.4796709030511828 -3.925452790023108  2.9113738176653055 -1.3583954703562764 -0.8961101699817267  4.410953173480026 -4.3876026843768425  3.9137588305385496  3.897311488764867 -2.2312518620058706  4.326104040094469 
B,SR_UMUT_CDP,8,1.9241475649383213E-5, 2.536373482652614 -2.2958698402577937 -0.22173360744931792  3.7812178602951896  4.825205520288513 -0.2539058222669732 -0.6774729063326905  3.2635211722779047  3.044058974891348  1.6625251399887544 -1.9799394470187703  3.221390588191934  4.842150587567826  4.676871533750063 -4.238530507737249  3.9982408780561407 -0.3239950391466637 -2.07283990858957  0.4376535741861467 
B,SR_UMUT_CDP,9,1.0210951677989642E-4, 4.911373608250187  0.04071226401799066  4.602486386877247 -2.7837613770262815 -4.514840208532432  0.501723664283257  1.2878231171970365  1.5672717629868362  2.4310271518110804  0.6718864974553309 -2.5897952958327783 -4.291689747120275  0.20735442324010833 -4.1482903190676215  4.570535448514802 -4.870881802054885 -2.3141884409897617  2.15658165632182  1.827072663224297 
B,SR_UMUT_CDP,10,9.833153294395063E-6, 3.3752037130231773  4.594528693776782  0.36417791717193726 -4.874923581192318 -2.999640116501171 -1.5735609327540545 -1.1279579788660197 -1.395468144838965 -1.029275382275292  1.041488145458147 -0.7241567522185353  2.2847997874683035  1.0540753138978554 -0.013266470955276333 -2.2599746785537866 -1.0694645078316203 -3.77468035401586  0.7962401607208065 -3.183093800398944 
B,SR_UMUT_CDP,11,2.6616750756164315E-5, 0.5174879096528926 -3.259646122073553 -4.989365935919297  4.870425408953054 -0.13396828419263596  0.9550765526097562 -1.330510014118146  0.3797093006068053  0.9377077129178097  2.4745253147909967 -1.4023941473289958 -3.291585832678441  0.36200003605522557 -3.825212536056198  0.5823480912504273  4.806767977112909  1.289276962642882  3.2636767984181265  0.919807625971595 
B,SR_UMUT_CDP,12,1.3899332530200654E-6,-2.8393628952954253  1.2293192032598066  0.19749146360598768  1.509563349175659  4.0083601344802435 -4.655190330401762 -1.8591092221970698 -1.383242514196601  1.3560193864316314  0.39906716337830517 -0.5995057407392634 -4.353828204302774 -2.6816185903864898  3.6683574168825768  1.4828918372739563  4.360975872100891  0.9079273341776171 -1.1123456387144346 -2.9001873339078275 
